sludinajuma_saite,bilde,marka,gads,tilpums,nobraukums,cena 
/msg/lv/transport/cars/audi/a6/bidhxh.html,https://i.ss.lv/gallery/7/1252/312861/62572113.th2.jpg,"['Audi', <br/>, 'A6']",['2011'],['2.7D'],['350 tūkst.'],"['6,000  €']"
/msg/lv/transport/cars/volvo/s60/bkdhmf.html,https://i.ss.lv/gallery/7/1308/326984/65396793.th2.jpg,"['Volvo', <br/>, 'S60']",['2003'],['2.4'],['-'],"['2,290  €']"
/msg/lv/transport/cars/bmw/i3/cxhmde.html,https://i.ss.lv/gallery/7/1303/325662/65132369.th2.jpg,"['Bmw', <br/>, 'i3']",['2021'],"[<span style=""color:#06c;"">E</span>]",['47 tūkst.'],"['21,350  €']"
/msg/lv/transport/cars/ford/focus/pjogi.html,https://i.ss.lv/gallery/7/1306/326391/65278114.th2.jpg,"['Ford', <br/>, 'Focus']",['2019'],['1.5D'],['244 tūkst.'],"['8,490  €']"
/msg/lv/transport/cars/volvo/xc60/cchhox.html,https://i.ss.lv/gallery/7/1298/324299/64859697.th2.jpg,"['Volvo', <br/>, 'XC 60']",['2019'],['2.0D'],['218 tūkst.'],"['22,990  €']"
/msg/lv/transport/cars/ford/focus/fxkgn.html,https://i.ss.lv/gallery/7/1314/328273/65654536.th2.jpg,"['Ford', <br/>, 'Focus']",['2016'],['1.5'],['160 tūkst.'],"['7,990  €']"
/msg/lv/transport/cars/skoda/kodiaq/cdefjc.html,https://i.ss.lv/gallery/7/1316/328952/65790302.th2.jpg,"['Skoda', <br/>, 'Kodiaq']",['2021'],['1.5'],['232 tūkst.'],"['16,990  €']"
/msg/lv/transport/cars/volkswagen/transporter/hbeel.html,https://i.ss.lv/gallery/7/1238/309499/61899655.th2.jpg,"['Volkswagen', <br/>, 'Transporter']",['2011'],['2.0D'],['-'],"['5,999  €']"
/msg/lv/transport/cars/bmw/320/cecjom.html,https://i.ss.lv/gallery/7/1321/330227/66045222.th2.jpg,[<b>Bmw<br/>320</b>],[<b>2010</b>],[<b>2.0D</b>],"[<b>322</b>, ' tūkst.']","[<b>3,990</b>, '  €']"
/msg/lv/transport/cars/hyundai/santa-fe/bihpxf.html,https://i.ss.lv/gallery/7/1308/326803/65360501.th2.jpg,"['Hyundai', <br/>, 'Santa FE']",['2023'],['2.5'],['3.9 tūkst.'],"['36,350  €']"
/msg/lv/transport/cars/citroen/xsarapicasso/jjkeb.html,https://i.ss.lv/gallery/7/1313/328091/65618158.th2.jpg,"['Citroen', <br/>, 'Xsara Picasso']",['2006'],['1.6D'],['-'],"['1,260  €']"
/msg/lv/transport/cars/opel/antara/cfkxph.html,https://i.ss.lv/gallery/7/1296/323880/64775914.th2.jpg,"['Opel', <br/>, 'Antara']",['2007'],['2.0D'],['291 tūkst.'],"['3,299  €']"
/msg/lv/transport/cars/hyundai/i20/boodgl.html,https://i.ss.lv/gallery/7/1290/322442/64488382.th2.jpg,[<b>Hyundai<br/>i20</b>],[<b>2013</b>],[<b>1.1D</b>],"[<b>191</b>, ' tūkst.']","[<b>3,000</b>, '  €']"
/msg/lv/transport/cars/opel/insignia/cdohck.html,https://i.ss.lv/gallery/7/1321/330226/66045128.th2.jpg,"['Opel', <br/>, 'Insignia']",['2010'],['2.0D'],['298 tūkst.'],"['2,900  €']"
/msg/lv/transport/cars/volkswagen/touran/binihn.html,https://i.ss.lv/gallery/7/1321/330225/66044992.th2.jpg,[<b>Volkswagen<br/>Touran</b>],[<b>2014</b>],[<b>1.4</b>],"[<b>240</b>, ' tūkst.']","[<b>7,300</b>, '  €']"
/msg/lv/transport/cars/opel/astra/bdecgo.html,https://i.ss.lv/gallery/7/1321/330226/66045029.th2.jpg,"['Opel', <br/>, 'Astra']",['2012'],['1.6'],['-'],"['2,200  €']"
/msg/lv/transport/cars/land-rover/discovery-sport/cfmded.html,https://i.ss.lv/gallery/7/1312/327753/65550488.th2.jpg,"['Land Rover', <br/>, 'Discovery Sport']",['2020'],['2.0D'],['176 tūkst.'],"['18,900  €']"
/msg/lv/transport/cars/ford/s-max/bbpbik.html,https://i.ss.lv/gallery/7/1300/324886/64977188.th2.jpg,"['Ford', <br/>, 'S-Max']",['2021'],['2.0D'],['179 tūkst.'],"['18,990  €']"
/msg/lv/transport/cars/volvo/v90/ccpook.html,https://i.ss.lv/gallery/7/1321/330226/66045070.th2.jpg,"['Volvo', <br/>, 'V90']",['2018'],['2.0D'],['139 tūkst.'],"['21,500  €']"
/msg/lv/transport/cars/bmw/318/bimeje.html,https://i.ss.lv/gallery/7/1321/330224/66044679.th2.jpg,"['Bmw', <br/>, '318']",['1998'],['1.9'],['314 tūkst.'],"['1,750  €']"
/msg/lv/transport/cars/opel/vivaro/ccoexf.html,https://i.ss.lv/gallery/7/1321/330226/66045040.th2.jpg,"['Opel', <br/>, 'Vivaro']",['2010'],['2.5D'],['219 tūkst.'],"['12,500  €']"
/msg/lv/transport/cars/bmw/320/bhcmg.html,https://i.ss.lv/gallery/7/1308/326989/65397706.th2.jpg,"['Bmw', <br/>, '320']",['2007'],['2.0'],['-'],"['5,190  €']"
/msg/lv/transport/cars/toyota/c-hr/ccpofl.html,https://i.ss.lv/gallery/7/1231/307586/61517036.th2.jpg,"['Toyota', <br/>, 'C-HR']",['2023'],['2.0H'],['2.3 tūkst.'],"['35,590  €']"
/msg/lv/transport/cars/toyota/corolla/cdxkeh.html,https://i.ss.lv/gallery/7/1282/320318/64063405.th2.jpg,"['Toyota', <br/>, 'Corolla']",['2019'],['1.6'],['60 tūkst.'],"['17,590  €']"
/msg/lv/transport/cars/bmw/120/ccoloj.html,https://i.ss.lv/gallery/7/1308/326989/65397766.th2.jpg,"['Bmw', <br/>, '120']",['2012'],['2.0D'],['-'],"['9,790  €']"
/msg/lv/transport/cars/bmw/x1/bmijbl.html,https://i.ss.lv/gallery/7/1207/301632/60326274.th2.jpg,"['Bmw', <br/>, 'X1']",['2016'],['2.0D'],['188 tūkst.'],"['14,900  €']"
/msg/lv/transport/cars/opel/meriva/bjonhj.html,https://i.ss.lv/gallery/7/1268/316949/63389774.th2.jpg,"['Opel', <br/>, 'Meriva']",['2012'],['1.7D'],['-'],"['4,990  €']"
/msg/lv/transport/cars/volkswagen/touareg/cdgmgb.html,https://i.ss.lv/gallery/7/1312/327854/65570645.th2.jpg,"['Volkswagen', <br/>, 'Touareg']",['2004'],['2.4D'],['375 tūkst.'],"['2,900  €']"
/msg/lv/transport/cars/seat/altea/bjllnj.html,https://i.ss.lv/gallery/7/1226/306329/61265637.th2.jpg,"['Seat', <br/>, 'Altea']",['2009'],['1.9D'],['-'],"['3,290  €']"
/msg/lv/transport/cars/opel/insignia/bmdnln.html,https://i.ss.lv/gallery/7/1226/306330/61265820.th2.jpg,"['Opel', <br/>, 'Insignia']",['2013'],['2.0D'],['-'],"['5,990  €']"
/msg/lv/transport/cars/toyota/yaris/bknedh.html,https://i.ss.lv/gallery/7/1313/328059/65611645.th2.jpg,"['Toyota', <br/>, 'Yaris']",['2019'],['1.5'],['166 tūkst.'],"['9,800  €']"
/msg/lv/transport/cars/volvo/xc70/oohfg.html,https://i.ss.lv/gallery/7/1303/325728/65145471.th2.jpg,"['Volvo', <br/>, 'XC 70']",['2007'],['2.4D'],['-'],"['4,290  €']"
/msg/lv/transport/cars/mercedes/e200/beknej.html,https://i.ss.lv/gallery/7/1245/311104/62220602.th2.jpg,"['Mercedes', <br/>, 'E200']",['2011'],['2.2D'],['-'],"['6,490  €']"
/msg/lv/transport/cars/honda/cr-v/dhejh.html,https://i.ss.lv/gallery/7/1289/322057/64411277.th2.jpg,"['Honda', <br/>, 'Cr-v']",['2005'],['2.2D'],['236 tūkst.'],"['3,550  €']"
/msg/lv/transport/cars/ford/kuga/gmfll.html,https://i.ss.lv/gallery/7/1223/305559/61111626.th2.jpg,"['Ford', <br/>, 'Kuga']",['2008'],['2.0D'],['-'],"['4,650  €']"
/msg/lv/transport/cars/volvo/xc90/cbpiem.html,https://i.ss.lv/gallery/7/1226/306266/61253110.th2.jpg,"['Volvo', <br/>, 'XC 90']",['2007'],['2.4D'],['-'],"['6,290  €']"
/msg/lv/transport/cars/opel/zafira/dopnp.html,https://i.ss.lv/gallery/7/1303/325728/65145554.th2.jpg,"['Opel', <br/>, 'Zafira']",['2015'],['1.6D'],['-'],"['6,990  €']"
/msg/lv/transport/cars/ford/focus/bkfbgm.html,https://i.ss.lv/gallery/7/1255/313588/62717475.th2.jpg,"['Ford', <br/>, 'Focus']",['2015'],['1.5D'],['-'],"['6,490  €']"
/msg/lv/transport/cars/volvo/v50/cdopji.html,https://i.ss.lv/gallery/7/1321/330225/66044865.th2.jpg,[<b>Volvo<br/>V50</b>],[<b>2009</b>],[<b>2.0D</b>],"[<b>199</b>, ' tūkst.']","[<b>1,300</b>, '  €']"
/msg/lv/transport/cars/bmw/x5/bolgb.html,https://i.ss.lv/gallery/7/1271/317658/63531425.th2.jpg,"['Bmw', <br/>, 'X5']",['2004'],['3.0D'],['-'],"['5,195  €']"
/msg/lv/transport/cars/ford/mondeo/fexkk.html,https://i.ss.lv/gallery/7/1277/319109/63821787.th2.jpg,"['Ford', <br/>, 'Mondeo']",['2016'],['2.0D'],['-'],"['11,495  €']"
/msg/lv/transport/cars/volvo/v70/agceo.html,https://i.ss.lv/gallery/7/1222/305448/61089554.th2.jpg,"['Volvo', <br/>, 'V70']",['2010'],['1.6D'],['-'],"['2,890  €']"
/msg/lv/transport/cars/bmw/740/eeejl.html,https://i.ss.lv/gallery/7/1321/330225/66044901.th2.jpg,"['Bmw', <br/>, '740']",['2012'],['3.0'],['242 tūkst.'],"['7,990  €']"
/msg/lv/transport/cars/citroen/berlingo/cdgxnp.html,https://i.ss.lv/gallery/7/1321/330195/66038992.th2.jpg,"['Citroen', <br/>, 'Berlingo']",['2021'],['1.2'],['76 tūkst.'],"['15,200  €']"
/msg/lv/transport/cars/volvo/v40/apegx.html,https://i.ss.lv/gallery/7/1315/328503/65700598.th2.jpg,"['Volvo', <br/>, 'V40']",['2014'],['2.0'],['139 tūkst.'],"['15,990  €']"
/msg/lv/transport/cars/opel/insignia/cdlgbn.html,https://i.ss.lv/gallery/7/1243/310540/62107939.th2.jpg,"['Opel', <br/>, 'Insignia']",['2014'],['2.0D'],['-'],"['6,190  €']"
/msg/lv/transport/cars/bmw/530/bjemcc.html,https://i.ss.lv/gallery/7/1222/305428/61085547.th2.jpg,"['Bmw', <br/>, '530']",['2013'],['3.0D'],['-'],"['9,990  €']"
/msg/lv/transport/cars/opel/combo/hecej.html,https://i.ss.lv/gallery/7/1230/307275/61454897.th2.jpg,[<b>Opel<br/>Combo</b>],[<b>2014</b>],[<b>1.3D</b>],[<b>-</b>],"[<b>3,550</b>, '  €']"
/msg/lv/transport/cars/volvo/xc70/ccfjoj.html,https://i.ss.lv/gallery/7/1321/330224/66044743.th2.jpg,[<b>Volvo<br/>XC 70</b>],[<b>2007</b>],[<b>2.4D</b>],"[<b>428</b>, ' tūkst.']","[<b>4,400</b>, '  €']"
/msg/lv/transport/cars/audi/a4/bxflfe.html,https://i.ss.lv/gallery/7/1321/330214/66042708.th2.jpg,[<b>Audi<br/>A4</b>],[<b>1996</b>],[<b>1.9D</b>],"[<b>448</b>, ' tūkst.']","[<b>550</b>, '  €']"
/msg/lv/transport/cars/volkswagen/passat-b5/bbemig.html,https://i.ss.lv/gallery/7/1318/329286/65857049.th2.jpg,"['Volkswagen', <br/>, 'Passat (B5)']",['2004'],['1.9D'],['392 tūkst.'],"['1,450  €']"
/msg/lv/transport/cars/mercedes/sprinter/bkpbmn.html,https://i.ss.lv/gallery/7/1321/330093/66018600.th2.jpg,[<b>Mercedes<br/>Sprinter</b>],[<b>1996</b>],[<b>2.3D</b>],"[<b>253</b>, ' tūkst.']","[<b>4,200</b>, '  €']"
/msg/lv/transport/cars/mercedes/s260/bfeie.html,https://i.ss.lv/gallery/7/1321/330224/66044659.th2.jpg,"['Mercedes', <br/>, 'S260']",['1992'],['2.6'],['139 tūkst.'],"['7,500  €']"
/msg/lv/transport/cars/audi/a3/cdmpcf.html,https://i.ss.lv/gallery/7/1317/329137/65827314.th2.jpg,"['Audi', <br/>, 'A3']",['1997'],['1.8'],['-'],['650  €']
/msg/lv/transport/cars/fiat/punto/oexfx.html,https://i.ss.lv/gallery/7/1203/300625/60124977.th2.jpg,"['Fiat', <br/>, 'Punto']",['2007'],['1.3D'],['400 tūkst.'],['398  €']
/msg/lv/transport/cars/opel/astra/ddgbf.html,https://i.ss.lv/gallery/7/1293/323093/64618524.th2.jpg,"['Opel', <br/>, 'Astra']",['2016'],['1.0'],['198 tūkst.'],"['6,990  €']"
/msg/lv/transport/cars/tesla/model-y/cfncpn.html,https://i.ss.lv/gallery/7/1321/330224/66044631.th2.jpg,"['Tesla', <br/>, 'Model Y']",['2025'],"[<span style=""color:#06c;"">E</span>]",['10'],"['68,920  €']"
/msg/lv/transport/cars/volkswagen/golf-6/cecfkc.html,https://i.ss.lv/gallery/7/1321/330224/66044614.th2.jpg,[<b>Volkswagen<br/>Golf 6</b>],[<b>2012</b>],[<b>1.2</b>],"[<b>201</b>, ' tūkst.']","[<b>4,100</b>, '  €']"
/msg/lv/transport/cars/bmw/x6/ebhnd.html,https://i.ss.lv/gallery/7/1314/328383/65676542.th2.jpg,"['Bmw', <br/>, 'X6']",['2017'],['3.0D'],['78 tūkst.'],"['31,500  €']"
/msg/lv/transport/cars/kia/sportage/cdomcj.html,https://i.ss.lv/gallery/7/1321/330223/66044548.th2.jpg,"['Kia', <br/>, 'Sportage']",['2016'],['1.6'],['-'],"['13,300  €']"
/msg/lv/transport/cars/bmw/x6/ccioid.html,https://i.ss.lv/gallery/7/1306/326437/65287394.th2.jpg,"['Bmw', <br/>, 'X6']",['2009'],['3.0D'],['227 tūkst.'],"['13,600  €']"
/msg/lv/transport/cars/bmw/530/bkidof.html,https://i.ss.lv/gallery/7/1321/330222/66044368.th2.jpg,[<b>Bmw<br/>530</b>],[<b>2010</b>],[<b>3.0D</b>],[<b>-</b>],"[<b>13,000</b>, '  €']"
/msg/lv/transport/cars/audi/a6/bkjcic.html,https://i.ss.lv/gallery/7/1307/326539/65307663.th2.jpg,[<b>Audi<br/>A6</b>],[<b>2009</b>],[<b>3.0D</b>],"[<b>315</b>, ' tūkst.']","[<b>7,000</b>, '  €']"
/msg/lv/transport/cars/mitsubishi/asx/blkfli.html,https://i.ss.lv/gallery/7/1304/325773/65154412.th2.jpg,"['Mitsubishi', <br/>, 'Asx']",['2014'],['2.0'],['125 tūkst.'],"['7,950  €']"
/msg/lv/transport/cars/audi/a4/bnofc.html,https://i.ss.lv/gallery/7/1302/325429/65085602.th2.jpg,"['Audi', <br/>, 'A4']",['2012'],['2.0D'],['270 tūkst.'],"['7,950  €']"
/msg/lv/transport/cars/bmw/730/adeex.html,https://i.ss.lv/gallery/7/1308/326907/65381353.th2.jpg,"['Bmw', <br/>, '730']",['2005'],['3.0D'],['247 tūkst.'],"['5,050  €']"
/msg/lv/transport/cars/toyota/corolla/bkegxc.html,https://i.ss.lv/gallery/7/1282/320318/64063405.th2.jpg,"['Toyota', <br/>, 'Corolla']",['2022'],['1.5'],['29 tūkst.'],"['19,990  €']"
/msg/lv/transport/cars/volvo/s80/bdbnbm.html,https://i.ss.lv/gallery/7/1318/329277/65855222.th2.jpg,"['Volvo', <br/>, 'S80']",['2004'],['2.4D'],['649 tūkst.'],"['1,450  €']"
/msg/lv/transport/cars/mercedes/glk-220/bjpxho.html,https://i.ss.lv/gallery/7/1300/324777/64955302.th2.jpg,"['Mercedes', <br/>, 'GLK 220']",['2013'],['2.2D'],['-'],"['13,950  €']"
/msg/lv/transport/cars/bmw/x5/cecnox.html,https://i.ss.lv/gallery/7/1249/312104/62420721.th2.jpg,"['Bmw', <br/>, 'X5']",['2014'],['3.0D'],['-'],"['20,950  €']"
/msg/lv/transport/cars/fiat/punto/joeho.html,https://i.ss.lv/gallery/7/1311/327720/65543924.th2.jpg,"['Fiat', <br/>, 'Punto']",['1997'],['1.1'],['-'],['650  €']
/msg/lv/transport/cars/audi/80/dohce.html,https://i.ss.lv/gallery/7/1317/329191/65838064.th2.jpg,"['Audi', <br/>, '80']",['1991'],['2.0'],['325 tūkst.'],['750  €']
/msg/lv/transport/cars/renault/laguna/dlecn.html,https://i.ss.lv/gallery/7/1276/318961/63792112.th2.jpg,"['Renault', <br/>, 'Laguna']",['2009'],['2.0D'],['-'],"['3,790  €']"
/msg/lv/transport/cars/toyota/avensis/lhkbj.html,https://i.ss.lv/gallery/7/1317/329140/65827822.th2.jpg,"['Toyota', <br/>, 'Avensis']",['2012'],['2.2D'],['236 tūkst.'],"['6,000  €']"
/msg/lv/transport/cars/cupra/formentor/ccfcjh.html,https://i.ss.lv/gallery/7/1292/322813/64562600.th2.jpg,"['Cupra', <br/>, 'Formentor']",['2021'],['1.4'],['99 tūkst.'],"['25,150  €']"
/msg/lv/transport/cars/electric-cars/ccffol.html,https://i.ss.lv/gallery/7/1300/324968/64993485.th2.jpg,[<b>Nissan</b>],[<b>2018</b>],"[<b><span style=""color:#06c;"">E</span></b>]","[<b>260</b>, ' tūkst.']","[<b>10,999</b>, '  €']"
/msg/lv/transport/cars/mitsubishi/colt/aoheb.html,https://i.ss.lv/gallery/7/1321/330220/66043808.th2.jpg,"['Mitsubishi', <br/>, 'Colt']",['2005'],['1.5D'],['298 tūkst.'],['700  €']
/msg/lv/transport/cars/volkswagen/golf-7/cxbkjx.html,https://i.ss.lv/gallery/7/1287/321607/64321347.th2.jpg,"['Volkswagen', <br/>, 'Golf 7']",['2020'],['2.0D'],['148 tūkst.'],"['13,900  €']"
/msg/lv/transport/cars/audi/q5/cbminf.html,https://i.ss.lv/gallery/6/1191/297728/59545496.th2.jpg,[<b>Audi<br/>Q5</b>],[<b>2009</b>],[<b>3.0D</b>],"[<b>478</b>, ' tūkst.']","[<b>6,300</b>, '  €']"
/msg/lv/transport/cars/volvo/s80/blehbf.html,https://i.ss.lv/gallery/7/1321/330218/66043571.th2.jpg,"['Volvo', <br/>, 'S80']",['2009'],['2.4D'],['313 tūkst.'],"['6,950  €']"
/msg/lv/transport/cars/volvo/xc90/cexnjc.html,https://i.ss.lv/gallery/7/1320/329854/65970602.th2.jpg,"['Volvo', <br/>, 'XC 90']",['2008'],['2.4D'],['271 tūkst.'],"['8,790  €']"
/msg/lv/transport/cars/audi/allroad/cdgnkc.html,https://i.ss.lv/gallery/7/1321/330221/66044039.th2.jpg,"['Audi', <br/>, 'Allroad']",['2012'],['3.0D'],['226 tūkst.'],"['13,990  €']"
/msg/lv/transport/cars/audi/a6/cfilkn.html,https://i.ss.lv/gallery/7/1315/328720/65743816.th2.jpg,"['Audi', <br/>, 'A6']",['2007'],['3.0D'],['329 tūkst.'],"['6,000  €']"
/msg/lv/transport/cars/audi/a6/bkmpbo.html,https://i.ss.lv/gallery/7/1306/326455/65290969.th2.jpg,"['Audi', <br/>, 'A6']",['2015'],['3.0D'],['275 tūkst.'],"['14,290  €']"
/msg/lv/transport/cars/bmw/x1/cdghob.html,https://i.ss.lv/gallery/7/1321/330221/66044030.th2.jpg,"['Bmw', <br/>, 'X1']",['2018'],['2.0D'],['245 tūkst.'],"['14,990  €']"
/msg/lv/transport/cars/seat/ateca/cfhdcg.html,https://i.ss.lv/gallery/7/1281/320068/64013478.th2.jpg,"['Seat', <br/>, 'Ateca']",['2019'],['1.5'],['140 tūkst.'],"['19,500  €']"
/msg/lv/transport/cars/bmw/325/cgido.html,https://i.ss.lv/gallery/7/1321/330220/66043992.th2.jpg,"['Bmw', <br/>, '325']",['2007'],['3.0D'],['-'],"['5,200  €']"
/msg/lv/transport/cars/volvo/xc60/bhofff.html,https://i.ss.lv/gallery/7/1254/313259/62651798.th2.jpg,"['Volvo', <br/>, 'XC 60']",['2013'],['2.4D'],['402 tūkst.'],"['12,500  €']"
/msg/lv/transport/cars/volvo/v40/bcpmbf.html,https://i.ss.lv/gallery/7/1299/324503/64900426.th2.jpg,"['Volvo', <br/>, 'V40']",['2017'],['2.0D'],['255 tūkst.'],"['10,750  €']"
/msg/lv/transport/cars/volvo/xc90/ccikld.html,https://i.ss.lv/gallery/7/1303/325653/65130461.th2.jpg,"['Volvo', <br/>, 'XC 90']",['2018'],['2.0D'],['272 tūkst.'],"['24,500  €']"
/msg/lv/transport/cars/volvo/xc90/cdgdlg.html,https://i.ss.lv/gallery/7/1298/324276/64855058.th2.jpg,"['Volvo', <br/>, 'XC 90']",['2006'],['2.4D'],['261 tūkst.'],"['5,800  €']"
/msg/lv/transport/cars/volvo/xc60/cxbxdf.html,https://i.ss.lv/gallery/7/1308/326983/65396551.th2.jpg,"['Volvo', <br/>, 'XC 60']",['2009'],['2.4D'],['179 tūkst.'],"['8,490  €']"
/msg/lv/transport/cars/ssangyong/rodius/menlh.html,https://i.ss.lv/gallery/7/1321/330220/66043865.th2.jpg,"['SsangYong', <br/>, 'Rodius']",['2015'],['2.0D'],['-'],"['6,950  €']"
/msg/lv/transport/cars/hyundai/coupe/hxkjg.html,https://i.ss.lv/gallery/7/1321/330217/66043330.th2.jpg,"['Hyundai', <br/>, 'Coupe']",['2003'],['2.0'],['300 tūkst.'],"['2,500  €']"
/msg/lv/transport/cars/volkswagen/t-cross/cdobok.html,https://i.ss.lv/gallery/7/1321/330219/66043694.th2.jpg,"['Volkswagen', <br/>, 'T-Cross']",['2020'],['1.6D'],['188 tūkst.'],"['16,999  €']"
/msg/lv/transport/cars/audi/a3/bkddkc.html,https://i.ss.lv/gallery/7/1321/330168/66033452.th2.jpg,[<b>Audi<br/>A3</b>],[<b>2011</b>],[<b>1.6D</b>],"[<b>203</b>, ' tūkst.']","[<b>4,774</b>, '  €']"
/msg/lv/transport/cars/bmw/530/cdemmp.html,https://i.ss.lv/gallery/7/1321/330220/66043827.th2.jpg,"['Bmw', <br/>, '530']",['2013'],['3.0D'],['-'],"['12,900  €']"
/msg/lv/transport/cars/bmw/520/dehdf.html,https://i.ss.lv/gallery/7/1315/328524/65704742.th2.jpg,"['Bmw', <br/>, '520']",['2011'],['2.0D'],['298 tūkst.'],"['5,900  €']"
/msg/lv/transport/cars/bmw/320/bjffij.html,https://i.ss.lv/gallery/7/1304/325917/65183209.th2.jpg,"['Bmw', <br/>, '320']",['2003'],['2.0D'],['390 tūkst.'],"['2,490  €']"
/msg/lv/transport/cars/bmw/520/glhek.html,https://i.ss.lv/gallery/7/1313/328247/65649343.th2.jpg,"['Bmw', <br/>, '520']",['2010'],['2.0D'],['-'],"['6,290  €']"
/msg/lv/transport/cars/volvo/s40/glifg.html,https://i.ss.lv/gallery/7/1305/326026/65205002.th2.jpg,[<b>Volvo<br/>S40</b>],[<b>2009</b>],[<b>2.0D</b>],"[<b>212</b>, ' tūkst.']","[<b>2,380</b>, '  €']"
/msg/lv/transport/cars/volvo/v60/ccjbcg.html,https://i.ss.lv/gallery/7/1306/326449/65289727.th2.jpg,"['Volvo', <br/>, 'V60']",['2016'],['2.0D'],['190 tūkst.'],"['11,990  €']"
/msg/lv/transport/cars/bmw/318/benlmx.html,https://i.ss.lv/gallery/7/1319/329528/65905550.th2.jpg,"['Bmw', <br/>, '318']",['2016'],['2.0D'],['188 tūkst.'],"['11,490  €']"
/msg/lv/transport/cars/renault/trafic/cclnid.html,https://i.ss.lv/gallery/7/1321/330219/66043649.th2.jpg,"['Renault', <br/>, 'Trafic']",['2018'],['1.6D'],['159 tūkst.'],"['15,000  €']"
/msg/lv/transport/cars/hyundai/another/cfmjln.html,https://i.ss.lv/gallery/7/1316/328880/65775945.th2.jpg,"['Hyundai', <br/>, 'Citi']",['2024'],['1.0'],['17 tūkst.'],"['21,790  €']"
/msg/lv/transport/cars/ford/s-max/cebofo.html,https://i.ss.lv/gallery/7/1321/330216/66043118.th2.jpg,"['Ford', <br/>, 'S-Max']",['2011'],['2.0D'],['297 tūkst.'],"['6,250  €']"
/msg/lv/transport/cars/nissan/qashqai/ccinxj.html,https://i.ss.lv/gallery/7/1316/328885/65776847.th2.jpg,"['Nissan', <br/>, 'Qashqai']",['2024'],['1.5H'],['15 tūkst.'],"['30,590  €']"
/msg/lv/transport/cars/volvo/v50/ohpod.html,https://i.ss.lv/gallery/7/1314/328371/65674047.th2.jpg,"['Volvo', <br/>, 'V50']",['2008'],['2.0D'],['375 tūkst.'],"['4,550  €']"
/msg/lv/transport/cars/skoda/octavia/ccpnif.html,https://i.ss.lv/gallery/7/1306/326349/65269724.th2.jpg,"['Skoda', <br/>, 'Octavia']",['2015'],['1.6D'],['-'],"['8,990  €']"
/msg/lv/transport/cars/ford/transit/bhdono.html,https://i.ss.lv/gallery/7/1240/309857/61971391.th2.jpg,"['Ford', <br/>, 'Transit']",['2009'],['2.2D'],['-'],"['5,290  €']"
/msg/lv/transport/cars/nissan/qashqai/cfeepj.html,https://i.ss.lv/gallery/7/1270/317316/63463072.th2.jpg,"['Nissan', <br/>, 'Qashqai']",['2024'],['1.5H'],['3.7 tūkst.'],"['33,930  €']"
/msg/lv/transport/cars/opel/corsa/gbdeg.html,https://i.ss.lv/gallery/7/1314/328314/65662632.th2.jpg,"['Opel', <br/>, 'Corsa']",['2020'],"[<span style=""color:#06c;"">E</span>]",['30 tūkst.'],"['16,990  €']"
/msg/lv/transport/cars/mercedes/c220/cfncom.html,https://i.ss.lv/gallery/7/1321/330219/66043663.th2.jpg,"['Mercedes', <br/>, 'C220']",['2008'],['2.2D'],['-'],"['3,590  €']"
/msg/lv/transport/cars/mini/cooper/hoigh.html,https://i.ss.lv/gallery/7/1254/313477/62695222.th2.jpg,"['Mini', <br/>, 'Cooper']",['2007'],['1.6'],['243 tūkst.'],"['2,300  €']"
/msg/lv/transport/cars/volvo/v70/cddebh.html,https://i.ss.lv/gallery/7/1312/327817/65563284.th2.jpg,"['Volvo', <br/>, 'V70']",['2007'],['2.4D'],['-'],"['3,500  €']"
/msg/lv/transport/cars/bmw/320/cddedn.html,https://i.ss.lv/gallery/7/1316/328939/65787652.th2.jpg,"['Bmw', <br/>, '320']",['2009'],['2.0D'],['340 tūkst.'],"['3,900  €']"
/msg/lv/transport/cars/toyota/prius/benbdd.html,https://i.ss.lv/gallery/7/1309/327149/65429789.th2.jpg,"['Toyota', <br/>, 'Prius']",['2008'],['1.5H'],['288 tūkst.'],"['3,990  €']"
/msg/lv/transport/cars/bmw/530/ccpocf.html,https://i.ss.lv/gallery/7/1302/325436/65087030.th2.jpg,"['Bmw', <br/>, '530']",['2013'],['3.0D'],['-'],"['11,950  €']"
/msg/lv/transport/cars/skoda/octavia/bpgfle.html,https://i.ss.lv/gallery/7/1315/328628/65725420.th2.jpg,"['Skoda', <br/>, 'Octavia']",['2024'],['1.0'],['14 tūkst.'],"['23,900  €']"
/msg/lv/transport/cars/skoda/kodiaq/cddnlm.html,https://i.ss.lv/gallery/7/1321/330218/66043529.th2.jpg,[<b>Skoda<br/>Kodiaq</b>],[<b>2023</b>],[<b>2.0D</b>],"[<b>78</b>, ' tūkst.']","[<b>33,000</b>, '  €']"
/msg/lv/transport/cars/bmw/330/boeji.html,https://i.ss.lv/gallery/7/1321/330218/66043537.th2.jpg,[<b>Bmw<br/>330</b>],[<b>2002</b>],[<b>3.0D</b>],"[<b>350</b>, ' tūkst.']","[<b>2,700</b>, '  €']"
/msg/lv/transport/cars/mazda/mazda3/hbnod.html,https://i.ss.lv/gallery/7/1269/317115/63422938.th2.jpg,"['Mazda', <br/>, 'Mazda3']",['2010'],['1.6D'],['-'],"['3,490  €']"
